ID	Type	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P	T0	A_1	A_2	Remarks
OGLE-LMC-ECL-33016	ELL	5.421925	-69.921083	-99.99	LMC162.7.54436	LMC516.16.98966	-99.99	17.387	17.335	-0.052	2.00394720	7000.82590	0.094	0.028	
OGLE-LMC-ECL-33038	ELL	5.423233	-71.574944	-99.99	LMC165.6.10502	LMC501.18.7655	-99.99	15.756	16.544	0.788	0.30653050	7000.11440	0.093	0.063	
OGLE-LMC-ECL-33063	ELL	5.424897	-67.945472	-99.99	LMC159.3.99	LMC504.17.18520	-99.99	15.982	16.971	0.989	0.30120100	7000.06310	0.190	0.176	
OGLE-LMC-ECL-33068	ELL	5.425336	-72.043444	-99.99	-99.99	LMC501.09.56	-99.99	16.725	16.734	0.009	3.18296510	7000.93960	0.040	0.039	
OGLE-LMC-ECL-33069	ELL	5.425486	-69.337028	-99.99	LMC161.7.49915	LMC503.08.98131	-99.99	19.498	19.743	0.245	0.58846590	7000.25230	0.230	0.183	
OGLE-LMC-ECL-33070	ELL	5.425553	-71.853222	-99.99	LMC165.8.14198	LMC501.09.7816	-99.99	17.733	17.719	-0.014	0.85847900	7000.56400	0.074	0.038	
OGLE-LMC-ECL-33106	ELL	5.427422	-66.451611	-99.99	-99.99	LMC519.15.17788	-99.99	17.243	17.462	0.219	4.31562470	7003.08450	0.074	0.032	
OGLE-LMC-ECL-33134	ELL	5.429233	-71.411417	-99.99	LMC165.5.16829	LMC515.16.19981	-99.99	16.598	17.795	1.197	47.22080730	7030.29050	0.118	0.107	
OGLE-LMC-ECL-33142	ELL	5.430147	-72.818056	-99.99	-99.99	LMC500.18.7264	-99.99	17.321	17.364	0.043	1.99007300	7000.08380	0.089	0.025	
OGLE-LMC-ECL-33151	ELL	5.430628	-66.296389	-99.99	-99.99	LMC519.15.24767	-99.99	17.474	17.449	-0.025	1.08775900	7000.10060	0.074	0.035	
OGLE-LMC-ECL-33159	ELL	5.431472	-67.032667	-99.99	-99.99	LMC505.08.918	-99.99	17.250	17.176	-0.074	0.52842170	7000.06190	0.084	0.039	
OGLE-LMC-ECL-33170	ELL	5.431919	-66.162417	-99.99	-99.99	LMC519.24.11967	-99.99	17.071	17.094	0.023	2.55207140	7001.05070	0.127	0.051	
OGLE-LMC-ECL-33174	ELL	5.432025	-66.329667	-99.99	-99.99	LMC519.15.21693	-99.99	18.443	18.935	0.492	4.31329070	7001.01510	0.134	0.082	
OGLE-LMC-ECL-33183	ELL	5.432286	-65.829694	-99.99	-99.99	LMC519.32.474	-99.99	17.867	18.743	0.876	0.88062900	7000.05460	0.070	0.031	
OGLE-LMC-ECL-33214	ELL	5.434214	-69.514611	-99.99	LMC161.1.70	LMC503.08.66482	-99.99	15.290	15.120	-0.170	2.19338610	7002.13810	0.117	0.078	
OGLE-LMC-ECL-33215	ELL	5.434219	-66.213194	-99.99	-99.99	LMC519.24.11843	-99.99	16.076	16.032	-0.044	4.27277720	7001.17070	0.116	0.066	
OGLE-LMC-ECL-33230	ELL	5.435178	-69.715472	-99.99	LMC162.3.83688	LMC516.25.36172	-99.99	18.085	18.666	0.581	16.97034560	7013.04460	0.189	0.138	
OGLE-LMC-ECL-33247	ELL	5.436300	-69.722861	-99.99	LMC162.3.82147	LMC516.25.32933	-99.99	16.182	16.212	0.030	7.32470830	7006.23310	0.122	0.016	
OGLE-LMC-ECL-33283	ELL	5.438314	-69.406667	-99.99	LMC161.1.54955	LMC503.08.29498	-99.99	17.716	18.783	1.067	22.04870350	7009.97380	0.135	0.076	
OGLE-LMC-ECL-33302	ELL	5.439411	-66.464361	-99.99	-99.99	LMC519.15.29	-99.99	15.582	15.495	-0.087	1.37050930	7000.32760	0.109	0.104	
OGLE-LMC-ECL-33316	ELL	5.440150	-68.457667	-99.99	LMC160.4.4966	LMC517.24.31786	-99.99	16.426	17.252	0.826	65.88820030	7007.82670	0.132	0.110	
OGLE-LMC-ECL-33355	ELL	5.442039	-70.245417	-99.99	LMC163.4.211	LMC502.17.28694	-99.99	16.079	17.443	1.364	108.96400780	7001.15750	0.144	0.131	
OGLE-LMC-ECL-33356	ELL	5.442069	-69.076444	-99.99	LMC161.4.10849	LMC503.17.23210	-99.99	18.069	19.263	1.194	17.28490200	7014.03920	0.212	0.151	
OGLE-LMC-ECL-33376	ELL	5.443147	-68.536833	-99.99	LMC160.3.31554	LMC517.24.31690	-99.99	16.853	16.991	0.138	2.37899360	7000.63890	0.086	0.047	
OGLE-LMC-ECL-33380	ELL	5.443378	-67.357250	-99.99	-99.99	LMC518.24.14782	-99.99	15.733	17.185	1.452	108.96400850	7086.22810	0.148	0.113	
OGLE-LMC-ECL-33413	ELL	5.445036	-68.806361	-99.99	LMC160.2.6587	LMC517.15.43630	-99.99	16.005	15.787	-0.218	1.57395820	7001.04640	0.022	0.017	
OGLE-LMC-ECL-33418	ELL	5.445267	-65.936833	-99.99	-99.99	LMC519.24.9458	-99.99	17.091	17.179	0.088	4.27639970	7001.20520	0.062	0.035	
OGLE-LMC-ECL-33433	ELL	5.446072	-69.393667	-99.99	LMC161.2.12779	LMC503.08.28813	-99.99	15.749	15.649	-0.100	3.42643950	7002.71190	0.077	0.051	
OGLE-LMC-ECL-33487	ELL	5.449719	-69.895083	-99.99	LMC162.2.96044	LMC516.24.61316	-99.99	17.140	17.168	0.028	3.37281300	7000.51960	0.078	0.022	
OGLE-LMC-ECL-33503	ELL	5.451414	-68.836417	-99.99	LMC160.1.49655	LMC517.15.16358	-99.99	16.336	16.186	-0.150	1.61085040	7001.56180	0.026	0.018	
OGLE-LMC-ECL-33533	ELL	5.453244	-70.311194	-99.99	LMC163.3.71993	LMC502.17.17958	-99.99	17.194	17.186	-0.008	2.81811890	7001.24420	0.077	0.014	
OGLE-LMC-ECL-33548	ELL	5.453886	-69.019722	-99.99	LMC161.4.59423	LMC517.07.33241	-99.99	14.237	14.124	-0.113	4.60039970	7003.61160	0.104	0.055	
OGLE-LMC-ECL-33573	ELL	5.455856	-69.947111	-99.99	LMC162.2.19221	LMC516.15.99505	-99.99	16.035	17.337	1.302	75.88820420	7073.70110	0.127	0.125	
OGLE-LMC-ECL-33611	ELL	5.458569	-73.401917	-99.99	-99.99	LMC526.25.6903	-99.99	18.312	-99.99	-99.99	0.52724570	7000.43230	0.187	0.163	
OGLE-LMC-ECL-33615	ELL	5.458694	-68.083333	-99.99	LMC159.2.15016	LMC517.32.9735	-99.99	15.938	15.977	0.039	5.36396170	7003.45420	0.120	0.039	
OGLE-LMC-ECL-33618	ELL	5.458753	-70.202917	-99.99	LMC163.4.87203	LMC516.15.523	-99.99	17.394	18.531	1.137	53.96296530	7019.14820	0.233	0.169	
OGLE-LMC-ECL-33636	ELL	5.459631	-66.621583	-99.99	-99.99	LMC519.06.30315	-99.99	16.602	16.500	-0.102	1.93111720	7001.84130	0.084	0.040	
OGLE-LMC-ECL-33645	ELL	5.459983	-66.846583	-99.99	-99.99	LMC519.06.17594	-99.99	15.351	15.262	-0.089	5.27234830	7000.38350	0.122	0.078	
OGLE-LMC-ECL-33690	ELL	5.463117	-68.532750	-99.99	LMC160.3.44854	LMC517.24.11203	-99.99	18.613	18.622	0.009	1.13204280	7000.39030	0.127	0.050	
OGLE-LMC-ECL-33723	ELL	5.465000	-70.457444	-99.99	LMC163.2.69688	LMC516.07.10187	-99.99	18.839	18.920	0.081	0.49661590	7000.39680	0.369	0.300	
OGLE-LMC-ECL-33737	ELL	5.466064	-69.938583	-99.99	LMC162.2.42423	LMC516.15.45162	-99.99	18.703	19.127	0.424	0.56933540	7000.03080	0.136	0.081	
OGLE-LMC-ECL-33742	ELL	5.466406	-64.793556	-99.99	-99.99	LMC520.23.8514	-99.99	17.248	17.841	0.593	25.36225560	7011.52190	0.098	0.091	
OGLE-LMC-ECL-33744	ELL	5.466456	-66.648639	-99.99	-99.99	LMC519.06.8481	-99.99	15.063	16.621	1.558	210.04956120	7154.03390	0.158	0.130	
OGLE-LMC-ECL-33756	ELL	5.467050	-66.662611	-99.99	-99.99	LMC519.06.8579	-99.99	16.983	16.891	-0.092	1.31957790	7000.56120	0.032	0.014	
OGLE-LMC-ECL-33764	ELL	5.467742	-72.396722	-99.99	-99.99	LMC514.15.12341	-99.99	18.511	18.529	0.018	0.57857560	7000.50310	0.155	0.096	
OGLE-LMC-ECL-33778	ELL	5.468628	-63.156444	-99.99	-99.99	LMC592.30.6149	-99.99	17.618	-99.99	-99.99	52.85948530	7044.64530	0.137	0.134	
OGLE-LMC-ECL-33784	ELL	5.469456	-66.120861	-99.99	-99.99	LMC519.23.3409	-99.99	15.211	15.111	-0.100	3.62529000	7000.99630	0.040	0.019	
OGLE-LMC-ECL-33795	ELL	5.470164	-69.527389	-99.99	LMC161.1.41944	LMC516.32.10445	-99.99	17.223	17.138	-0.085	0.94749140	7000.09000	0.061	0.046	
OGLE-LMC-ECL-33812	ELL	5.471272	-71.819306	-99.99	LMC165.1.24149	LMC514.32.17122	-99.99	16.035	16.066	0.031	3.86387530	7000.05790	0.058	0.045	
OGLE-LMC-ECL-33824	ELL	5.471872	-69.463528	-99.99	LMC161.1.92031	LMC516.32.10170	-99.99	15.765	15.656	-0.109	3.93159460	7002.62510	0.046	0.020	
OGLE-LMC-ECL-33861	ELL	5.474503	-68.610889	-99.99	LMC160.3.19136	LMC517.23.23328	-99.99	16.843	16.916	0.073	3.74743410	7003.63940	0.088	0.023	
OGLE-LMC-ECL-33867	ELL	5.475081	-67.218722	-99.99	-99.99	LMC518.23.10178	-99.99	16.682	16.541	-0.141	0.88625780	7000.52140	0.120	0.078	
OGLE-LMC-ECL-33869	ELL	5.475175	-66.400278	-99.99	-99.99	LMC519.14.4083	-99.99	15.138	15.001	-0.137	3.41290630	7000.58350	0.105	0.049	
OGLE-LMC-ECL-33870	ELL	5.475206	-68.870111	-99.99	LMC160.1.57292	LMC517.14.39315	-99.99	16.073	17.484	1.411	93.65660230	7072.60790	0.164	0.133	
OGLE-LMC-ECL-33886	ELL	5.476261	-69.655222	-99.99	LMC162.4.60611	LMC516.23.103200	-99.99	17.511	18.583	1.072	45.60560320	7010.25420	0.150	0.129	
OGLE-LMC-ECL-33910	ELL	5.478719	-66.242083	-99.99	-99.99	LMC519.13.26931	-99.99	15.547	16.976	1.429	126.21720460	7012.17600	0.164	0.127	
OGLE-LMC-ECL-33915	ELL	5.479197	-70.220389	-99.99	LMC163.4.52367	LMC516.14.59354	-99.99	17.298	18.392	1.094	28.28140330	7001.29010	0.104	0.055	
OGLE-LMC-ECL-33946	ELL	5.481311	-69.138000	-99.99	LMC161.3.82478	LMC517.06.20586	-99.99	16.384	16.252	-0.132	1.56533330	7000.68290	0.039	0.015	
OGLE-LMC-ECL-33950	ELL	5.481644	-70.275417	-99.99	-99.99	LMC516.06.78444	-99.99	17.094	18.424	1.330	68.13280550	7058.38620	0.189	0.159	
OGLE-LMC-ECL-34004	ELL	5.486536	-69.772833	-99.99	-99.99	LMC516.23.72983	-99.99	18.323	-99.99	-99.99	0.79383350	7000.49650	0.164	0.094	
OGLE-LMC-ECL-34017	ELL	5.487706	-67.047694	-99.99	-99.99	LMC518.30.19691	-99.99	16.291	17.664	1.373	95.90200980	7028.73290	0.141	0.107	
OGLE-LMC-ECL-34021	ELL	5.488022	-66.893972	-99.99	-99.99	LMC518.30.26875	-99.99	15.593	15.475	-0.118	4.57942160	7002.98260	0.017	0.012	
OGLE-LMC-ECL-34022	ELL	5.488025	-69.832889	-99.99	LMC169.6.1813	LMC516.23.71212	-99.99	17.956	18.993	1.037	89.46700210	7076.35580	0.169	0.157	
OGLE-LMC-ECL-34042	ELL	5.489233	-69.079139	-99.99	LMC168.5.172	LMC517.06.30715	-99.99	16.301	17.564	1.263	62.78466460	7013.10730	0.195	0.133	
OGLE-LMC-ECL-34046	ELL	5.489328	-68.330861	-99.99	LMC166.8.40	LMC517.31.7	-99.99	14.619	15.213	0.594	0.63917560	7000.00630	0.052	0.022	
OGLE-LMC-ECL-34052	ELL	5.489689	-68.077194	-99.99	LMC166.7.5812	LMC518.05.13128	-99.99	19.638	19.826	0.188	0.76471470	7000.63460	0.320	0.185	
OGLE-LMC-ECL-34054	ELL	5.490147	-66.129389	-99.99	-99.99	LMC519.22.3280	-99.99	17.893	17.904	0.011	1.15350450	7000.67900	0.044	0.023	
OGLE-LMC-ECL-34064	ELL	5.490642	-66.316778	-99.99	-99.99	LMC519.13.8345	-99.99	15.761	15.634	-0.127	2.15129480	7001.53840	0.082	0.046	
OGLE-LMC-ECL-34068	ELL	5.490731	-68.437583	-99.99	LMC167.5.5627	LMC517.23.14293	-99.99	17.123	17.179	0.056	2.13363840	7001.52630	0.094	0.048	
OGLE-LMC-ECL-34159	ELL	5.496450	-68.866639	-99.99	LMC167.8.43375	LMC517.13.34926	-99.99	17.612	17.609	-0.003	19.63614150	7013.19340	0.124	0.124	
OGLE-LMC-ECL-34163	ELL	5.496603	-70.094639	-99.99	LMC169.8.18826	LMC516.14.16042	-99.99	18.083	19.132	1.049	15.18520650	7005.04300	0.145	0.080	
OGLE-LMC-ECL-34172	ELL	5.497053	-66.024806	-99.99	-99.99	LMC519.22.7643	-99.99	19.797	20.130	0.333	0.65321730	7000.62370	0.480	0.349	
OGLE-LMC-ECL-34174	ELL	5.497128	-66.795972	-99.99	-99.99	LMC519.05.31	-99.99	15.822	15.664	-0.158	1.65335450	7000.36350	0.046	0.026	
OGLE-LMC-ECL-34176	ELL	5.497233	-66.867278	-99.99	-99.99	LMC518.30.26887	-99.99	15.902	15.787	-0.115	1.36084210	7000.29360	0.061	0.041	
OGLE-LMC-ECL-34182	ELL	5.497942	-71.677306	-99.99	LMC165.2.35819	LMC515.06.5494	-99.99	16.179	16.067	-0.112	1.71132810	7000.55430	0.066	0.034	
OGLE-LMC-ECL-34184	ELL	5.498247	-72.902222	-99.99	-99.99	LMC514.06.91	-99.99	15.929	16.588	0.659	28.28140210	7001.69920	0.107	0.065	
OGLE-LMC-ECL-34190	ELL	5.498619	-65.247417	-99.99	-99.99	LMC520.12.486	-99.99	17.726	17.677	-0.049	1.05950970	7000.11870	0.140	0.085	
OGLE-LMC-ECL-34196	ELL	5.498897	-69.892444	-99.99	LMC169.7.103607	LMC516.23.345	-99.99	16.926	16.955	0.029	3.64301120	7002.03470	0.180	0.080	
OGLE-LMC-ECL-34211	ELL	5.499886	-70.138194	-99.99	LMC169.8.18641	LMC516.14.13371	-99.99	18.219	18.847	0.628	0.86354990	7000.62270	0.102	0.042	
OGLE-LMC-ECL-34224	ELL	5.500547	-64.891639	-99.99	-99.99	LMC520.21.1165	-99.99	18.559	18.495	-0.064	0.64498520	7000.20890	0.150	0.103	
OGLE-LMC-ECL-34227	ELL	5.500636	-70.704556	-99.99	LMC170.8.9111	LMC515.31.8083	-99.99	17.524	17.531	0.007	2.01676180	7001.81050	0.052	0.026	
OGLE-LMC-ECL-34250	ELL	5.502683	-66.181306	-99.99	-99.99	LMC519.21.12464	-99.99	18.124	18.159	0.035	1.15448710	7000.92120	0.120	0.071	
OGLE-LMC-ECL-34255	ELL	5.503047	-70.990250	-99.99	LMC171.6.742	LMC515.23.12005	-99.99	18.011	18.158	0.147	3.80544350	7002.48810	0.097	0.064	
OGLE-LMC-ECL-34256	ELL	5.503078	-65.613806	-99.99	-99.99	LMC520.04.143	-99.99	16.954	16.885	-0.069	1.39203160	7000.05330	0.040	0.022	
OGLE-LMC-ECL-34282	ELL	5.504883	-70.657194	-99.99	LMC170.8.46364	LMC515.31.16098	-99.99	16.934	18.075	1.141	55.78120130	7054.13270	0.201	0.157	
OGLE-LMC-ECL-34343	ELL	5.507911	-66.619278	-99.99	-99.99	LMC519.04.31529	-99.99	17.726	17.689	-0.037	1.09852290	7000.58610	0.064	0.030	
OGLE-LMC-ECL-34366	ELL	5.509011	-67.109028	-99.99	-99.99	LMC518.30.30	-99.99	14.935	14.785	-0.150	6.43700920	7004.79330	0.089	0.040	
OGLE-LMC-ECL-34374	ELL	5.509761	-70.489833	-99.99	LMC170.7.59579	LMC516.05.44976	-99.99	16.736	16.728	-0.008	2.22794790	7001.09260	0.075	0.027	
OGLE-LMC-ECL-34416	ELL	5.512647	-68.598139	-99.99	LMC167.6.11775	LMC517.22.4335	-99.99	16.201	16.445	0.244	2.05404060	7000.89780	0.025	0.011	
OGLE-LMC-ECL-34430	ELL	5.513411	-70.386528	-99.99	LMC170.6.14815	LMC516.05.65691	-99.99	16.267	17.622	1.355	259.40500700	7135.72400	0.027	0.013	
OGLE-LMC-ECL-34435	ELL	5.513617	-66.989583	-99.99	-99.99	LMC518.29.24023	-99.99	15.149	16.696	1.547	155.58380380	7082.14250	0.208	0.132	
OGLE-LMC-ECL-34437	ELL	5.513711	-68.814472	-99.99	LMC167.7.18148	LMC517.13.15128	-99.99	17.940	19.088	1.148	16.84810400	7000.49440	0.092	0.055	
OGLE-LMC-ECL-34443	ELL	5.514061	-68.970528	-99.99	LMC168.5.61932	LMC517.13.383	-99.99	17.531	17.627	0.096	1.87848070	7001.81240	0.088	0.028	
OGLE-LMC-ECL-34444	ELL	5.514133	-69.301944	-99.99	LMC168.7.74209	LMC517.05.494	-99.99	17.436	17.576	0.140	4.98234640	7004.06460	0.088	0.036	
OGLE-LMC-ECL-34448	ELL	5.514517	-69.656806	-99.99	LMC169.5.35400	LMC516.22.90509	-99.99	16.395	16.361	-0.034	1.95791100	7001.94330	0.073	0.032	
OGLE-LMC-ECL-34450	ELL	5.514575	-68.820139	-99.99	LMC167.8.51625	LMC517.13.15089	-99.99	17.708	17.739	0.031	2.06226360	7000.66510	0.121	0.050	
OGLE-LMC-ECL-34452	ELL	5.514619	-67.454861	-99.99	-99.99	LMC518.21.15313	-99.99	14.450	14.322	-0.128	9.88347510	7006.48190	0.025	0.018	
OGLE-LMC-ECL-34477	ELL	5.515906	-67.362306	-99.99	-99.99	LMC518.21.18258	-99.99	15.675	15.506	-0.169	2.72998240	7001.15630	0.013	0.006	
OGLE-LMC-ECL-34501	ELL	5.516811	-66.512778	-99.99	-99.99	LMC519.12.114	-99.99	17.425	17.585	0.160	3.89264800	7001.57480	0.061	0.031	
OGLE-LMC-ECL-34504	ELL	5.517036	-69.978806	-99.99	LMC169.7.41488	LMC516.13.106735	-99.99	17.408	17.372	-0.036	1.33540700	7000.09560	0.071	0.023	
OGLE-LMC-ECL-34505	ELL	5.517067	-66.669139	-99.99	-99.99	LMC519.04.8867	-99.99	16.527	16.489	-0.038	3.35392260	7001.58590	0.156	0.073	
OGLE-LMC-ECL-34516	ELL	5.517894	-66.891417	-99.99	-99.99	LMC518.29.28994	-99.99	14.651	14.508	-0.143	4.22208170	7001.63400	0.035	0.022	
OGLE-LMC-ECL-34539	ELL	5.519033	-71.535778	-99.99	LMC172.6.33804	LMC515.05.41937	-99.99	17.115	17.171	0.056	3.87072530	7000.59790	0.066	0.025	
OGLE-LMC-ECL-34543	ELL	5.519236	-71.401861	-99.99	LMC172.5.6492	LMC515.13.22277	-99.99	15.730	15.709	-0.021	3.75446850	7000.66600	0.030	0.024	
OGLE-LMC-ECL-34549	ELL	5.519450	-69.090306	-99.99	LMC168.5.21784	LMC517.05.18840	-99.99	14.937	15.253	0.316	3.02416320	7001.92170	0.076	0.074	
OGLE-LMC-ECL-34556	ELL	5.519747	-67.255833	-99.99	-99.99	LMC518.21.22629	-99.99	16.807	16.804	-0.003	3.58616430	7000.38730	0.096	0.033	
OGLE-LMC-ECL-34588	ELL	5.521747	-72.490306	-99.99	-99.99	LMC514.14.11563	-99.99	18.239	18.930	0.691	19.92872350	7016.82550	0.205	0.180	
OGLE-LMC-ECL-34603	ELL	5.522444	-65.832806	-99.99	-99.99	LMC519.29.2291	-99.99	17.598	18.294	0.696	35.49560880	7028.95320	0.125	0.117	
OGLE-LMC-ECL-34607	ELL	5.522497	-68.526111	-99.99	LMC167.6.37186	LMC517.21.24306	-99.99	15.468	15.473	0.005	1.09269660	7000.54310	0.040	0.021	
OGLE-LMC-ECL-34635	ELL	5.524219	-66.883417	-99.99	-99.99	LMC518.29.29528	-99.99	18.466	18.453	-0.013	2.77027110	7001.04770	0.087	0.070	
OGLE-LMC-ECL-34640	ELL	5.524650	-68.403111	-99.99	LMC167.5.33333	LMC517.21.27802	-99.99	17.389	17.645	0.256	3.77573090	7000.73230	0.155	0.093	
OGLE-LMC-ECL-34677	ELL	5.526811	-68.592028	-99.99	LMC167.6.17232	LMC517.21.19876	-99.99	16.497	16.477	-0.020	2.65838860	7001.08940	0.109	0.109	
OGLE-LMC-ECL-34693	ELL	5.527978	-67.122028	-99.99	-99.99	LMC518.29.18	-99.99	15.405	15.235	-0.170	2.48342740	7002.03650	0.163	0.100	
OGLE-LMC-ECL-34696	ELL	5.528169	-65.030722	-99.99	-99.99	LMC520.11.8772	-99.99	15.994	17.323	1.329	78.86700290	7070.10280	0.193	0.148	
OGLE-LMC-ECL-34706	ELL	5.528839	-70.152361	-99.99	LMC170.5.111331	LMC516.13.13847	-99.99	16.848	17.298	0.450	6.81782710	7006.56840	0.180	0.149	
OGLE-LMC-ECL-34724	ELL	5.529836	-67.454889	-99.99	-99.99	LMC518.21.67	-99.99	16.662	16.598	-0.064	2.78042500	7000.54330	0.143	0.038	
OGLE-LMC-ECL-34734	ELL	5.530481	-66.938833	-99.99	-99.99	LMC518.29.9735	-99.99	19.509	19.638	0.129	0.71976890	7000.12400	0.385	0.197	
OGLE-LMC-ECL-34748	ELL	5.531294	-71.230306	-99.99	LMC171.8.37365	LMC515.13.11399	-99.99	17.528	18.728	1.200	40.11479700	7003.27770	0.196	0.152	
OGLE-LMC-ECL-34763	ELL	5.532194	-67.003722	-99.99	-99.99	LMC518.29.3559	-99.99	15.096	14.985	-0.111	5.07812070	7002.34450	0.137	0.131	
OGLE-LMC-ECL-34866	ELL	5.537506	-71.856444	-99.99	LMC172.8.12053	LMC514.30.20825	-99.99	17.374	17.488	0.114	4.34112090	7001.66530	0.126	0.071	
OGLE-LMC-ECL-34877	ELL	5.538083	-70.693083	-99.99	LMC170.8.28814	LMC515.30.9491	-99.99	18.979	19.041	0.062	0.50216010	7000.14010	0.243	0.129	
OGLE-LMC-ECL-34903	ELL	5.539364	-70.459778	-99.99	LMC170.7.85832	LMC516.04.52651	-99.99	16.296	16.170	-0.126	1.41410730	7001.11000	0.081	0.052	
OGLE-LMC-ECL-34928	ELL	5.540519	-67.323722	-99.99	-99.99	LMC518.20.16072	-99.99	15.701	15.593	-0.108	3.11360020	7002.79970	0.156	0.086	
OGLE-LMC-ECL-34932	ELL	5.540636	-70.521722	-99.99	LMC170.7.35507	LMC516.04.43767	-99.99	17.283	17.307	0.024	2.67489690	7001.28750	0.082	0.013	
OGLE-LMC-ECL-34936	ELL	5.540775	-71.785556	-99.99	LMC172.8.36548	LMC514.30.19821	-99.99	16.363	16.402	0.039	3.82725540	7000.29240	0.045	0.019	
OGLE-LMC-ECL-35017	ELL	5.545464	-68.469417	-99.99	LMC167.4.3503	LMC517.21.8297	-99.99	16.116	16.154	0.038	0.92820150	7000.60440	0.022	0.011	
OGLE-LMC-ECL-35028	ELL	5.546067	-68.878444	-99.99	LMC167.1.33768	LMC517.12.4993	-99.99	15.241	15.224	-0.017	4.82274400	7003.77310	0.158	0.105	
OGLE-LMC-ECL-35054	ELL	5.547111	-64.932250	-99.99	-99.99	LMC520.19.2231	-99.99	19.501	19.742	0.241	0.85237030	7000.72940	0.391	0.145	
OGLE-LMC-ECL-35078	ELL	5.548411	-67.185417	-99.99	-99.99	LMC518.20.23801	-99.99	17.067	16.979	-0.088	1.25490220	7000.92650	0.042	0.024	
OGLE-LMC-ECL-35088	ELL	5.549147	-67.310694	-99.99	-99.99	LMC518.20.20120	-99.99	16.167	16.045	-0.122	2.47280190	7000.21900	0.023	0.014	
OGLE-LMC-ECL-35113	ELL	5.550911	-70.005722	-99.99	LMC169.1.64260	LMC516.12.28604	-99.99	17.665	17.739	0.074	0.43267640	7000.07140	0.077	0.031	
OGLE-LMC-ECL-35118	ELL	5.551156	-67.844528	-99.99	LMC166.4.19567	LMC518.03.21136	-99.99	18.175	18.821	0.646	20.75660370	7014.88350	0.184	0.160	
OGLE-LMC-ECL-35137	ELL	5.552900	-64.874250	-99.99	-99.99	LMC520.19.824	-99.99	18.121	18.116	-0.005	0.85603140	7000.23520	0.103	0.065	
OGLE-LMC-ECL-35138	ELL	5.553008	-67.418194	-99.99	-99.99	LMC518.20.267	-99.99	17.784	17.798	0.014	1.10823540	7000.81360	0.106	0.063	
OGLE-LMC-ECL-35142	ELL	5.553231	-70.541750	-99.99	LMC170.2.3416	LMC515.29.61535	-99.99	19.230	19.335	0.105	0.77822640	7000.62980	0.458	0.345	
OGLE-LMC-ECL-35154	ELL	5.553900	-72.277111	-99.99	-99.99	LMC514.22.1034	-99.99	17.627	17.628	0.001	1.05802600	7001.05120	0.088	0.046	
OGLE-LMC-ECL-35161	ELL	5.554364	-70.090222	-99.99	LMC169.1.17510	LMC516.12.13537	-99.99	17.656	17.768	0.112	3.54732570	7000.36150	0.065	0.023	
OGLE-LMC-ECL-35163	ELL	5.554556	-70.024472	-99.99	LMC169.1.83317	LMC516.12.32882	-99.99	18.780	19.542	0.762	2.16020790	7000.84800	0.308	0.250	
OGLE-LMC-ECL-35168	ELL	5.554714	-69.953111	-99.99	LMC169.2.19302	LMC516.12.42674	-99.99	13.966	14.066	0.100	6.54228750	7000.43400	0.021	0.008	
OGLE-LMC-ECL-35169	ELL	5.554769	-70.683472	-99.99	LMC170.1.47	LMC515.29.41113	-99.99	14.864	14.768	-0.096	4.19864110	7003.37630	0.104	0.061	
OGLE-LMC-ECL-35180	ELL	5.555283	-69.240472	-99.99	LMC168.3.9891	LMC517.03.32092	-99.99	13.378	13.367	-0.011	6.42366950	7001.51840	0.105	0.079	
OGLE-LMC-ECL-35291	ELL	5.561014	-65.196389	-99.99	-99.99	LMC520.10.733	-99.99	18.047	18.123	0.076	1.31940580	7000.21450	0.150	0.071	
OGLE-LMC-ECL-35312	ELL	5.562619	-66.664056	-99.99	-99.99	LMC519.02.24665	-99.99	17.569	17.581	0.012	1.29144120	7001.05380	0.290	0.166	
OGLE-LMC-ECL-35322	ELL	5.563486	-64.826556	-99.99	-99.99	LMC520.19.9175	-99.99	17.831	17.940	0.109	3.07558080	7001.74670	0.072	0.026	
OGLE-LMC-ECL-35337	ELL	5.564678	-68.607333	-99.99	LMC167.3.10805	LMC517.20.5757	-99.99	17.725	17.830	0.105	2.07751550	7001.51780	0.095	0.027	
OGLE-LMC-ECL-35353	ELL	5.565531	-69.363056	-99.99	LMC168.2.22335	LMC516.28.60468	-99.99	17.483	17.567	0.084	2.40567900	7002.00410	0.064	0.017	
OGLE-LMC-ECL-35365	ELL	5.566122	-69.945528	-99.99	LMC169.2.19433	LMC516.11.88677	-99.99	14.971	16.518	1.547	202.94600370	7175.01020	0.129	0.117	
OGLE-LMC-ECL-35382	ELL	5.567222	-69.229750	-99.99	LMC168.3.18634	LMC517.03.7362	-99.99	15.901	15.951	0.050	1.42926340	7000.10940	0.084	0.046	
OGLE-LMC-ECL-35391	ELL	5.568156	-71.399722	-99.99	LMC172.4.192	LMC515.12.464	-99.99	17.362	18.498	1.136	23.70980370	7021.43780	0.127	0.104	
OGLE-LMC-ECL-35393	ELL	5.568417	-67.868667	-99.99	LMC166.4.25457	LMC518.02.18949	-99.99	19.751	19.972	0.221	75.88820330	7030.75260	0.147	0.130	
OGLE-LMC-ECL-35398	ELL	5.568914	-65.095500	-99.99	-99.99	LMC520.09.9252	-99.99	17.704	18.641	0.937	13.80329470	7000.75340	0.140	0.114	
